Timestamp,Appliance,Type,Status_ON_OFF,Energy_Consumed_kWh,Outdoor_Temp
2026-03-19 01:00:00,Living_Room_AC,cooling,1,2.464,39.0
2026-03-19 01:00:00,Bedroom_AC,cooling,0,0.0,39.0
2026-03-19 01:00:00,Living_Room_Fan,circulation,1,0.092,39.0
2026-03-19 01:00:00,Kitchen_Lights,lighting,1,0.163,39.0
2026-03-19 01:00:00,TV,entertainment,1,0.283,39.0
2026-03-19 02:00:00,Living_Room_AC,cooling,1,2.458,30.2
2026-03-19 02:00:00,Bedroom_AC,cooling,1,2.033,30.2
2026-03-19 02:00:00,Living_Room_Fan,circulation,0,0.0,30.2
2026-03-19 02:00:00,Kitchen_Lights,lighting,0,0.0,30.2
2026-03-19 02:00:00,TV,entertainment,0,0.0,30.2
2026-03-19 03:00:00,Living_Room_AC,cooling,1,2.31,38.2
2026-03-19 03:00:00,Bedroom_AC,cooling,0,0.0,38.2
2026-03-19 03:00:00,Living_Room_Fan,circulation,1,0.092,38.2
2026-03-19 03:00:00,Kitchen_Lights,lighting,1,0.149,38.2
2026-03-19 03:00:00,TV,entertainment,1,0.29,38.2
2026-03-19 04:00:00,Living_Room_AC,cooling,1,2.505,34.4
2026-03-19 04:00:00,Bedroom_AC,cooling,1,1.899,34.4
2026-03-19 04:00:00,Living_Room_Fan,circulation,1,0.102,34.4
2026-03-19 04:00:00,Kitchen_Lights,lighting,1,0.14,34.4
2026-03-19 04:00:00,TV,entertainment,1,0.317,34.4
2026-03-19 05:00:00,Living_Room_AC,cooling,1,2.261,39.9
2026-03-19 05:00:00,Bedroom_AC,cooling,1,2.008,39.9
2026-03-19 05:00:00,Living_Room_Fan,circulation,0,0.0,39.9
2026-03-19 05:00:00,Kitchen_Lights,lighting,0,0.0,39.9
2026-03-19 05:00:00,TV,entertainment,1,0.28,39.9
2026-03-19 06:00:00,Living_Room_AC,cooling,1,2.43,39.1
2026-03-19 06:00:00,Bedroom_AC,cooling,1,1.91,39.1
2026-03-19 06:00:00,Living_Room_Fan,circulation,1,0.09,39.1
2026-03-19 06:00:00,Kitchen_Lights,lighting,0,0.0,39.1
2026-03-19 06:00:00,TV,entertainment,1,0.272,39.1
2026-03-19 07:00:00,Living_Room_AC,cooling,1,2.517,31.1
2026-03-19 07:00:00,Bedroom_AC,cooling,1,1.893,31.1
2026-03-19 07:00:00,Living_Room_Fan,circulation,1,0.091,31.1
2026-03-19 07:00:00,Kitchen_Lights,lighting,1,0.163,31.1
2026-03-19 07:00:00,TV,entertainment,1,0.298,31.1
2026-03-19 08:00:00,Living_Room_AC,cooling,1,2.285,31.4
2026-03-19 08:00:00,Bedroom_AC,cooling,1,2.017,31.4
2026-03-19 08:00:00,Living_Room_Fan,circulation,0,0.0,31.4
2026-03-19 08:00:00,Kitchen_Lights,lighting,1,0.14,31.4
2026-03-19 08:00:00,TV,entertainment,1,0.326,31.4
2026-03-19 09:00:00,Living_Room_AC,cooling,1,2.598,30.8
2026-03-19 09:00:00,Bedroom_AC,cooling,0,0.0,30.8
2026-03-19 09:00:00,Living_Room_Fan,circulation,1,0.092,30.8
2026-03-19 09:00:00,Kitchen_Lights,lighting,1,0.149,30.8
2026-03-19 09:00:00,TV,entertainment,0,0.0,30.8
2026-03-19 10:00:00,Living_Room_AC,cooling,0,0.0,31.2
2026-03-19 10:00:00,Bedroom_AC,cooling,1,1.916,31.2
2026-03-19 10:00:00,Living_Room_Fan,circulation,1,0.09,31.2
2026-03-19 10:00:00,Kitchen_Lights,lighting,1,0.148,31.2
2026-03-19 10:00:00,TV,entertainment,1,0.292,31.2
2026-03-19 11:00:00,Living_Room_AC,cooling,0,0.0,26.9
2026-03-19 11:00:00,Bedroom_AC,cooling,0,0.0,26.9
2026-03-19 11:00:00,Living_Room_Fan,circulation,0,0.0,26.9
2026-03-19 11:00:00,Kitchen_Lights,lighting,1,0.148,26.9
2026-03-19 11:00:00,TV,entertainment,0,0.0,26.9
2026-03-19 12:00:00,Living_Room_AC,cooling,0,0.0,31.1
2026-03-19 12:00:00,Bedroom_AC,cooling,1,1.852,31.1
2026-03-19 12:00:00,Living_Room_Fan,circulation,1,0.098,31.1
2026-03-19 12:00:00,Kitchen_Lights,lighting,1,0.152,31.1
2026-03-19 12:00:00,TV,entertainment,0,0.0,31.1
2026-03-19 13:00:00,Living_Room_AC,cooling,1,2.288,31.3
2026-03-19 13:00:00,Bedroom_AC,cooling,1,1.815,31.3
2026-03-19 13:00:00,Living_Room_Fan,circulation,1,0.102,31.3
2026-03-19 13:00:00,Kitchen_Lights,lighting,1,0.148,31.3
2026-03-19 13:00:00,TV,entertainment,0,0.0,31.3
2026-03-19 14:00:00,Living_Room_AC,cooling,0,0.0,27.5
2026-03-19 14:00:00,Bedroom_AC,cooling,1,2.01,27.5
2026-03-19 14:00:00,Living_Room_Fan,circulation,0,0.0,27.5
2026-03-19 14:00:00,Kitchen_Lights,lighting,1,0.143,27.5
2026-03-19 14:00:00,TV,entertainment,0,0.0,27.5
2026-03-19 15:00:00,Living_Room_AC,cooling,0,0.0,26.8
2026-03-19 15:00:00,Bedroom_AC,cooling,1,2.01,26.8
2026-03-19 15:00:00,Living_Room_Fan,circulation,1,0.1,26.8
2026-03-19 15:00:00,Kitchen_Lights,lighting,1,0.141,26.8
2026-03-19 15:00:00,TV,entertainment,0,0.0,26.8
2026-03-19 16:00:00,Living_Room_AC,cooling,0,0.0,25.6
2026-03-19 16:00:00,Bedroom_AC,cooling,1,1.982,25.6
2026-03-19 16:00:00,Living_Room_Fan,circulation,1,0.098,25.6
2026-03-19 16:00:00,Kitchen_Lights,lighting,1,0.137,25.6
2026-03-19 16:00:00,TV,entertainment,0,0.0,25.6
2026-03-19 17:00:00,Living_Room_AC,cooling,1,2.485,28.3
2026-03-19 17:00:00,Bedroom_AC,cooling,1,1.913,28.3
2026-03-19 17:00:00,Living_Room_Fan,circulation,1,0.109,28.3
2026-03-19 17:00:00,Kitchen_Lights,lighting,1,0.144,28.3
2026-03-19 17:00:00,TV,entertainment,0,0.0,28.3
2026-03-19 18:00:00,Living_Room_AC,cooling,0,0.0,25.5
2026-03-19 18:00:00,Bedroom_AC,cooling,1,1.958,25.5
2026-03-19 18:00:00,Living_Room_Fan,circulation,1,0.097,25.5
2026-03-19 18:00:00,Kitchen_Lights,lighting,1,0.157,25.5
2026-03-19 18:00:00,TV,entertainment,0,0.0,25.5
2026-03-19 19:00:00,Living_Room_AC,cooling,0,0.0,27.5
2026-03-19 19:00:00,Bedroom_AC,cooling,1,2.035,27.5
2026-03-19 19:00:00,Living_Room_Fan,circulation,1,0.102,27.5
2026-03-19 19:00:00,Kitchen_Lights,lighting,0,0.0,27.5
2026-03-19 19:00:00,TV,entertainment,0,0.0,27.5
2026-03-19 20:00:00,Living_Room_AC,cooling,1,2.309,30.7
2026-03-19 20:00:00,Bedroom_AC,cooling,1,2.041,30.7
2026-03-19 20:00:00,Living_Room_Fan,circulation,1,0.104,30.7
2026-03-19 20:00:00,Kitchen_Lights,lighting,1,0.137,30.7
2026-03-19 20:00:00,TV,entertainment,0,0.0,30.7
2026-03-19 21:00:00,Living_Room_AC,cooling,1,2.32,31.7
2026-03-19 21:00:00,Bedroom_AC,cooling,1,1.928,31.7
2026-03-19 21:00:00,Living_Room_Fan,circulation,1,0.093,31.7
2026-03-19 21:00:00,Kitchen_Lights,lighting,0,0.0,31.7
2026-03-19 21:00:00,TV,entertainment,1,0.313,31.7
2026-03-19 22:00:00,Living_Room_AC,cooling,1,2.622,34.8
2026-03-19 22:00:00,Bedroom_AC,cooling,1,1.849,34.8
2026-03-19 22:00:00,Living_Room_Fan,circulation,1,0.108,34.8
2026-03-19 22:00:00,Kitchen_Lights,lighting,0,0.0,34.8
2026-03-19 22:00:00,TV,entertainment,0,0.0,34.8
2026-03-19 23:00:00,Living_Room_AC,cooling,1,2.541,40.8
2026-03-19 23:00:00,Bedroom_AC,cooling,1,2.106,40.8
2026-03-19 23:00:00,Living_Room_Fan,circulation,1,0.097,40.8
2026-03-19 23:00:00,Kitchen_Lights,lighting,0,0.0,40.8
2026-03-19 23:00:00,TV,entertainment,1,0.299,40.8
2026-03-20 00:00:00,Living_Room_AC,cooling,1,2.521,39.2
2026-03-20 00:00:00,Bedroom_AC,cooling,1,2.131,39.2
2026-03-20 00:00:00,Living_Room_Fan,circulation,1,0.106,39.2
2026-03-20 00:00:00,Kitchen_Lights,lighting,0,0.0,39.2
2026-03-20 00:00:00,TV,entertainment,1,0.32,39.2
2026-03-20 01:00:00,Living_Room_AC,cooling,1,2.305,41.1
2026-03-20 01:00:00,Bedroom_AC,cooling,1,1.924,41.1
2026-03-20 01:00:00,Living_Room_Fan,circulation,0,0.0,41.1
2026-03-20 01:00:00,Kitchen_Lights,lighting,0,0.0,41.1
2026-03-20 01:00:00,TV,entertainment,0,0.0,41.1
2026-03-20 02:00:00,Living_Room_AC,cooling,1,2.679,36.3
2026-03-20 02:00:00,Bedroom_AC,cooling,1,2.172,36.3
2026-03-20 02:00:00,Living_Room_Fan,circulation,1,0.104,36.3
2026-03-20 02:00:00,Kitchen_Lights,lighting,0,0.0,36.3
2026-03-20 02:00:00,TV,entertainment,1,0.316,36.3
2026-03-20 03:00:00,Living_Room_AC,cooling,1,2.307,37.5
2026-03-20 03:00:00,Bedroom_AC,cooling,1,2.068,37.5
2026-03-20 03:00:00,Living_Room_Fan,circulation,1,0.09,37.5
2026-03-20 03:00:00,Kitchen_Lights,lighting,1,0.137,37.5
2026-03-20 03:00:00,TV,entertainment,1,0.297,37.5
2026-03-20 04:00:00,Living_Room_AC,cooling,1,2.475,36.9
2026-03-20 04:00:00,Bedroom_AC,cooling,0,0.0,36.9
2026-03-20 04:00:00,Living_Room_Fan,circulation,1,0.092,36.9
2026-03-20 04:00:00,Kitchen_Lights,lighting,1,0.151,36.9
2026-03-20 04:00:00,TV,entertainment,0,0.0,36.9
2026-03-20 05:00:00,Living_Room_AC,cooling,1,2.562,35.6
2026-03-20 05:00:00,Bedroom_AC,cooling,1,2.12,35.6
2026-03-20 05:00:00,Living_Room_Fan,circulation,1,0.099,35.6
2026-03-20 05:00:00,Kitchen_Lights,lighting,0,0.0,35.6
2026-03-20 05:00:00,TV,entertainment,0,0.0,35.6
2026-03-20 06:00:00,Living_Room_AC,cooling,1,2.377,38.0
2026-03-20 06:00:00,Bedroom_AC,cooling,1,1.952,38.0
2026-03-20 06:00:00,Living_Room_Fan,circulation,1,0.095,38.0
2026-03-20 06:00:00,Kitchen_Lights,lighting,0,0.0,38.0
2026-03-20 06:00:00,TV,entertainment,1,0.309,38.0
2026-03-20 07:00:00,Living_Room_AC,cooling,1,2.35,30.4
2026-03-20 07:00:00,Bedroom_AC,cooling,1,2.143,30.4
2026-03-20 07:00:00,Living_Room_Fan,circulation,1,0.105,30.4
2026-03-20 07:00:00,Kitchen_Lights,lighting,0,0.0,30.4
2026-03-20 07:00:00,TV,entertainment,1,0.279,30.4
2026-03-20 08:00:00,Living_Room_AC,cooling,0,0.0,25.2
2026-03-20 08:00:00,Bedroom_AC,cooling,0,0.0,25.2
2026-03-20 08:00:00,Living_Room_Fan,circulation,1,0.108,25.2
2026-03-20 08:00:00,Kitchen_Lights,lighting,1,0.157,25.2
2026-03-20 08:00:00,TV,entertainment,1,0.278,25.2
2026-03-20 09:00:00,Living_Room_AC,cooling,0,0.0,26.8
2026-03-20 09:00:00,Bedroom_AC,cooling,0,0.0,26.8
2026-03-20 09:00:00,Living_Room_Fan,circulation,1,0.102,26.8
2026-03-20 09:00:00,Kitchen_Lights,lighting,1,0.165,26.8
2026-03-20 09:00:00,TV,entertainment,1,0.323,26.8
2026-03-20 10:00:00,Living_Room_AC,cooling,0,0.0,26.3
2026-03-20 10:00:00,Bedroom_AC,cooling,0,0.0,26.3
2026-03-20 10:00:00,Living_Room_Fan,circulation,1,0.109,26.3
2026-03-20 10:00:00,Kitchen_Lights,lighting,1,0.163,26.3
2026-03-20 10:00:00,TV,entertainment,1,0.315,26.3
2026-03-20 11:00:00,Living_Room_AC,cooling,1,2.609,30.5
2026-03-20 11:00:00,Bedroom_AC,cooling,1,2.148,30.5
2026-03-20 11:00:00,Living_Room_Fan,circulation,1,0.108,30.5
2026-03-20 11:00:00,Kitchen_Lights,lighting,1,0.163,30.5
2026-03-20 11:00:00,TV,entertainment,0,0.0,30.5
2026-03-20 12:00:00,Living_Room_AC,cooling,0,0.0,27.2
2026-03-20 12:00:00,Bedroom_AC,cooling,0,0.0,27.2
2026-03-20 12:00:00,Living_Room_Fan,circulation,1,0.098,27.2
2026-03-20 12:00:00,Kitchen_Lights,lighting,0,0.0,27.2
2026-03-20 12:00:00,TV,entertainment,1,0.291,27.2
2026-03-20 13:00:00,Living_Room_AC,cooling,0,0.0,31.9
2026-03-20 13:00:00,Bedroom_AC,cooling,1,2.16,31.9
2026-03-20 13:00:00,Living_Room_Fan,circulation,1,0.096,31.9
2026-03-20 13:00:00,Kitchen_Lights,lighting,1,0.148,31.9
2026-03-20 13:00:00,TV,entertainment,0,0.0,31.9
2026-03-20 14:00:00,Living_Room_AC,cooling,0,0.0,27.0
2026-03-20 14:00:00,Bedroom_AC,cooling,1,1.845,27.0
2026-03-20 14:00:00,Living_Room_Fan,circulation,1,0.102,27.0
2026-03-20 14:00:00,Kitchen_Lights,lighting,1,0.152,27.0
2026-03-20 14:00:00,TV,entertainment,0,0.0,27.0
2026-03-20 15:00:00,Living_Room_AC,cooling,1,2.425,29.4
2026-03-20 15:00:00,Bedroom_AC,cooling,1,1.835,29.4
2026-03-20 15:00:00,Living_Room_Fan,circulation,1,0.1,29.4
2026-03-20 15:00:00,Kitchen_Lights,lighting,1,0.137,29.4
2026-03-20 15:00:00,TV,entertainment,0,0.0,29.4
2026-03-20 16:00:00,Living_Room_AC,cooling,0,0.0,26.2
2026-03-20 16:00:00,Bedroom_AC,cooling,0,0.0,26.2
2026-03-20 16:00:00,Living_Room_Fan,circulation,1,0.107,26.2
2026-03-20 16:00:00,Kitchen_Lights,lighting,1,0.163,26.2
2026-03-20 16:00:00,TV,entertainment,0,0.0,26.2
2026-03-20 17:00:00,Living_Room_AC,cooling,0,0.0,24.5
2026-03-20 17:00:00,Bedroom_AC,cooling,1,2.169,24.5
2026-03-20 17:00:00,Living_Room_Fan,circulation,0,0.0,24.5
2026-03-20 17:00:00,Kitchen_Lights,lighting,1,0.145,24.5
2026-03-20 17:00:00,TV,entertainment,0,0.0,24.5
2026-03-20 18:00:00,Living_Room_AC,cooling,0,0.0,27.3
2026-03-20 18:00:00,Bedroom_AC,cooling,1,2.157,27.3
2026-03-20 18:00:00,Living_Room_Fan,circulation,1,0.097,27.3
2026-03-20 18:00:00,Kitchen_Lights,lighting,1,0.151,27.3
2026-03-20 18:00:00,TV,entertainment,0,0.0,27.3
2026-03-20 19:00:00,Living_Room_AC,cooling,0,0.0,25.5
2026-03-20 19:00:00,Bedroom_AC,cooling,1,1.87,25.5
2026-03-20 19:00:00,Living_Room_Fan,circulation,1,0.109,25.5
2026-03-20 19:00:00,Kitchen_Lights,lighting,1,0.155,25.5
2026-03-20 19:00:00,TV,entertainment,0,0.0,25.5
2026-03-20 20:00:00,Living_Room_AC,cooling,0,0.0,25.1
2026-03-20 20:00:00,Bedroom_AC,cooling,1,2.189,25.1
2026-03-20 20:00:00,Living_Room_Fan,circulation,1,0.099,25.1
2026-03-20 20:00:00,Kitchen_Lights,lighting,1,0.16,25.1
2026-03-20 20:00:00,TV,entertainment,0,0.0,25.1
2026-03-20 21:00:00,Living_Room_AC,cooling,1,2.69,37.4
2026-03-20 21:00:00,Bedroom_AC,cooling,1,1.802,37.4
2026-03-20 21:00:00,Living_Room_Fan,circulation,1,0.1,37.4
2026-03-20 21:00:00,Kitchen_Lights,lighting,0,0.0,37.4
2026-03-20 21:00:00,TV,entertainment,1,0.275,37.4
2026-03-20 22:00:00,Living_Room_AC,cooling,1,2.62,37.2
2026-03-20 22:00:00,Bedroom_AC,cooling,1,1.948,37.2
2026-03-20 22:00:00,Living_Room_Fan,circulation,1,0.105,37.2
2026-03-20 22:00:00,Kitchen_Lights,lighting,1,0.158,37.2
2026-03-20 22:00:00,TV,entertainment,0,0.0,37.2
2026-03-20 23:00:00,Living_Room_AC,cooling,1,2.55,29.9
2026-03-20 23:00:00,Bedroom_AC,cooling,1,2.0,29.9
2026-03-20 23:00:00,Living_Room_Fan,circulation,0,0.0,29.9
2026-03-20 23:00:00,Kitchen_Lights,lighting,0,0.0,29.9
2026-03-20 23:00:00,TV,entertainment,1,0.283,29.9
2026-03-21 00:00:00,Living_Room_AC,cooling,1,2.368,36.2
2026-03-21 00:00:00,Bedroom_AC,cooling,1,2.015,36.2
2026-03-21 00:00:00,Living_Room_Fan,circulation,0,0.0,36.2
2026-03-21 00:00:00,Kitchen_Lights,lighting,0,0.0,36.2
2026-03-21 00:00:00,TV,entertainment,1,0.284,36.2
2026-03-21 01:00:00,Living_Room_AC,cooling,1,2.276,28.1
2026-03-21 01:00:00,Bedroom_AC,cooling,1,2.101,28.1
2026-03-21 01:00:00,Living_Room_Fan,circulation,1,0.105,28.1
2026-03-21 01:00:00,Kitchen_Lights,lighting,0,0.0,28.1
2026-03-21 01:00:00,TV,entertainment,0,0.0,28.1
2026-03-21 02:00:00,Living_Room_AC,cooling,1,2.656,29.8
2026-03-21 02:00:00,Bedroom_AC,cooling,1,2.061,29.8
2026-03-21 02:00:00,Living_Room_Fan,circulation,1,0.102,29.8
2026-03-21 02:00:00,Kitchen_Lights,lighting,0,0.0,29.8
2026-03-21 02:00:00,TV,entertainment,1,0.322,29.8
2026-03-21 03:00:00,Living_Room_AC,cooling,1,2.584,32.2
2026-03-21 03:00:00,Bedroom_AC,cooling,0,0.0,32.2
2026-03-21 03:00:00,Living_Room_Fan,circulation,1,0.102,32.2
2026-03-21 03:00:00,Kitchen_Lights,lighting,0,0.0,32.2
2026-03-21 03:00:00,TV,entertainment,1,0.286,32.2
2026-03-21 04:00:00,Living_Room_AC,cooling,1,2.742,32.9
2026-03-21 04:00:00,Bedroom_AC,cooling,1,1.945,32.9
2026-03-21 04:00:00,Living_Room_Fan,circulation,1,0.091,32.9
2026-03-21 04:00:00,Kitchen_Lights,lighting,0,0.0,32.9
2026-03-21 04:00:00,TV,entertainment,1,0.302,32.9
2026-03-21 05:00:00,Living_Room_AC,cooling,1,2.603,38.9
2026-03-21 05:00:00,Bedroom_AC,cooling,1,1.972,38.9
2026-03-21 05:00:00,Living_Room_Fan,circulation,1,0.094,38.9
2026-03-21 05:00:00,Kitchen_Lights,lighting,0,0.0,38.9
2026-03-21 05:00:00,TV,entertainment,1,0.323,38.9
2026-03-21 06:00:00,Living_Room_AC,cooling,1,2.536,28.6
2026-03-21 06:00:00,Bedroom_AC,cooling,1,2.054,28.6
2026-03-21 06:00:00,Living_Room_Fan,circulation,1,0.108,28.6
2026-03-21 06:00:00,Kitchen_Lights,lighting,0,0.0,28.6
2026-03-21 06:00:00,TV,entertainment,0,0.0,28.6
2026-03-21 07:00:00,Living_Room_AC,cooling,1,2.422,33.7
2026-03-21 07:00:00,Bedroom_AC,cooling,1,1.931,33.7
2026-03-21 07:00:00,Living_Room_Fan,circulation,1,0.103,33.7
2026-03-21 07:00:00,Kitchen_Lights,lighting,0,0.0,33.7
2026-03-21 07:00:00,TV,entertainment,1,0.285,33.7
2026-03-21 08:00:00,Living_Room_AC,cooling,0,0.0,26.3
2026-03-21 08:00:00,Bedroom_AC,cooling,0,0.0,26.3
2026-03-21 08:00:00,Living_Room_Fan,circulation,1,0.095,26.3
2026-03-21 08:00:00,Kitchen_Lights,lighting,1,0.137,26.3
2026-03-21 08:00:00,TV,entertainment,1,0.283,26.3
2026-03-21 09:00:00,Living_Room_AC,cooling,0,0.0,28.9
2026-03-21 09:00:00,Bedroom_AC,cooling,1,2.2,28.9
2026-03-21 09:00:00,Living_Room_Fan,circulation,1,0.107,28.9
2026-03-21 09:00:00,Kitchen_Lights,lighting,1,0.157,28.9
2026-03-21 09:00:00,TV,entertainment,1,0.287,28.9
2026-03-21 10:00:00,Living_Room_AC,cooling,1,2.295,28.5
2026-03-21 10:00:00,Bedroom_AC,cooling,1,2.07,28.5
2026-03-21 10:00:00,Living_Room_Fan,circulation,1,0.108,28.5
2026-03-21 10:00:00,Kitchen_Lights,lighting,1,0.158,28.5
2026-03-21 10:00:00,TV,entertainment,1,0.315,28.5
2026-03-21 11:00:00,Living_Room_AC,cooling,1,2.533,31.8
2026-03-21 11:00:00,Bedroom_AC,cooling,0,0.0,31.8
2026-03-21 11:00:00,Living_Room_Fan,circulation,1,0.108,31.8
2026-03-21 11:00:00,Kitchen_Lights,lighting,1,0.139,31.8
2026-03-21 11:00:00,TV,entertainment,1,0.274,31.8
2026-03-21 12:00:00,Living_Room_AC,cooling,1,2.653,28.3
2026-03-21 12:00:00,Bedroom_AC,cooling,1,1.914,28.3
2026-03-21 12:00:00,Living_Room_Fan,circulation,1,0.094,28.3
2026-03-21 12:00:00,Kitchen_Lights,lighting,1,0.143,28.3
2026-03-21 12:00:00,TV,entertainment,1,0.312,28.3
2026-03-21 13:00:00,Living_Room_AC,cooling,1,2.271,28.8
2026-03-21 13:00:00,Bedroom_AC,cooling,1,2.099,28.8
2026-03-21 13:00:00,Living_Room_Fan,circulation,1,0.102,28.8
2026-03-21 13:00:00,Kitchen_Lights,lighting,1,0.156,28.8
2026-03-21 13:00:00,TV,entertainment,0,0.0,28.8
2026-03-21 14:00:00,Living_Room_AC,cooling,1,2.407,29.0
2026-03-21 14:00:00,Bedroom_AC,cooling,1,2.093,29.0
2026-03-21 14:00:00,Living_Room_Fan,circulation,1,0.094,29.0
2026-03-21 14:00:00,Kitchen_Lights,lighting,1,0.157,29.0
2026-03-21 14:00:00,TV,entertainment,0,0.0,29.0
2026-03-21 15:00:00,Living_Room_AC,cooling,0,0.0,26.9
2026-03-21 15:00:00,Bedroom_AC,cooling,1,2.139,26.9
2026-03-21 15:00:00,Living_Room_Fan,circulation,1,0.109,26.9
2026-03-21 15:00:00,Kitchen_Lights,lighting,1,0.157,26.9
2026-03-21 15:00:00,TV,entertainment,0,0.0,26.9
2026-03-21 16:00:00,Living_Room_AC,cooling,1,2.393,31.5
2026-03-21 16:00:00,Bedroom_AC,cooling,1,2.075,31.5
2026-03-21 16:00:00,Living_Room_Fan,circulation,1,0.109,31.5
2026-03-21 16:00:00,Kitchen_Lights,lighting,1,0.147,31.5
2026-03-21 16:00:00,TV,entertainment,0,0.0,31.5
2026-03-21 17:00:00,Living_Room_AC,cooling,0,0.0,25.6
2026-03-21 17:00:00,Bedroom_AC,cooling,1,2.164,25.6
2026-03-21 17:00:00,Living_Room_Fan,circulation,1,0.108,25.6
2026-03-21 17:00:00,Kitchen_Lights,lighting,1,0.151,25.6
2026-03-21 17:00:00,TV,entertainment,0,0.0,25.6
2026-03-21 18:00:00,Living_Room_AC,cooling,1,2.375,29.3
2026-03-21 18:00:00,Bedroom_AC,cooling,1,1.919,29.3
2026-03-21 18:00:00,Living_Room_Fan,circulation,1,0.096,29.3
2026-03-21 18:00:00,Kitchen_Lights,lighting,1,0.155,29.3
2026-03-21 18:00:00,TV,entertainment,0,0.0,29.3
2026-03-21 19:00:00,Living_Room_AC,cooling,0,0.0,25.4
2026-03-21 19:00:00,Bedroom_AC,cooling,1,1.947,25.4
2026-03-21 19:00:00,Living_Room_Fan,circulation,1,0.108,25.4
2026-03-21 19:00:00,Kitchen_Lights,lighting,1,0.161,25.4
2026-03-21 19:00:00,TV,entertainment,0,0.0,25.4
2026-03-21 20:00:00,Living_Room_AC,cooling,0,0.0,26.6
2026-03-21 20:00:00,Bedroom_AC,cooling,1,2.101,26.6
2026-03-21 20:00:00,Living_Room_Fan,circulation,1,0.105,26.6
2026-03-21 20:00:00,Kitchen_Lights,lighting,1,0.156,26.6
2026-03-21 20:00:00,TV,entertainment,0,0.0,26.6
2026-03-21 21:00:00,Living_Room_AC,cooling,1,2.374,40.7
2026-03-21 21:00:00,Bedroom_AC,cooling,1,1.822,40.7
2026-03-21 21:00:00,Living_Room_Fan,circulation,1,0.092,40.7
2026-03-21 21:00:00,Kitchen_Lights,lighting,1,0.143,40.7
2026-03-21 21:00:00,TV,entertainment,1,0.272,40.7
2026-03-21 22:00:00,Living_Room_AC,cooling,1,2.491,41.8
2026-03-21 22:00:00,Bedroom_AC,cooling,1,2.075,41.8
2026-03-21 22:00:00,Living_Room_Fan,circulation,1,0.107,41.8
2026-03-21 22:00:00,Kitchen_Lights,lighting,0,0.0,41.8
2026-03-21 22:00:00,TV,entertainment,1,0.276,41.8
2026-03-21 23:00:00,Living_Room_AC,cooling,1,2.34,32.0
2026-03-21 23:00:00,Bedroom_AC,cooling,1,2.139,32.0
2026-03-21 23:00:00,Living_Room_Fan,circulation,1,0.105,32.0
2026-03-21 23:00:00,Kitchen_Lights,lighting,0,0.0,32.0
2026-03-21 23:00:00,TV,entertainment,0,0.0,32.0
2026-03-22 00:00:00,Living_Room_AC,cooling,1,2.572,30.0
2026-03-22 00:00:00,Bedroom_AC,cooling,1,2.122,30.0
2026-03-22 00:00:00,Living_Room_Fan,circulation,0,0.0,30.0
2026-03-22 00:00:00,Kitchen_Lights,lighting,0,0.0,30.0
2026-03-22 00:00:00,TV,entertainment,1,0.321,30.0
2026-03-22 01:00:00,Living_Room_AC,cooling,1,2.686,40.4
2026-03-22 01:00:00,Bedroom_AC,cooling,1,2.2,40.4
2026-03-22 01:00:00,Living_Room_Fan,circulation,1,0.096,40.4
2026-03-22 01:00:00,Kitchen_Lights,lighting,0,0.0,40.4
2026-03-22 01:00:00,TV,entertainment,1,0.308,40.4
2026-03-22 02:00:00,Living_Room_AC,cooling,1,2.43,31.9
2026-03-22 02:00:00,Bedroom_AC,cooling,1,2.106,31.9
2026-03-22 02:00:00,Living_Room_Fan,circulation,1,0.091,31.9
2026-03-22 02:00:00,Kitchen_Lights,lighting,0,0.0,31.9
2026-03-22 02:00:00,TV,entertainment,0,0.0,31.9
2026-03-22 03:00:00,Living_Room_AC,cooling,1,2.735,30.7
2026-03-22 03:00:00,Bedroom_AC,cooling,1,1.852,30.7
2026-03-22 03:00:00,Living_Room_Fan,circulation,0,0.0,30.7
2026-03-22 03:00:00,Kitchen_Lights,lighting,0,0.0,30.7
2026-03-22 03:00:00,TV,entertainment,1,0.281,30.7
2026-03-22 04:00:00,Living_Room_AC,cooling,1,2.394,35.0
2026-03-22 04:00:00,Bedroom_AC,cooling,1,2.164,35.0
2026-03-22 04:00:00,Living_Room_Fan,circulation,1,0.092,35.0
2026-03-22 04:00:00,Kitchen_Lights,lighting,0,0.0,35.0
2026-03-22 04:00:00,TV,entertainment,0,0.0,35.0
2026-03-22 05:00:00,Living_Room_AC,cooling,0,0.0,31.8
2026-03-22 05:00:00,Bedroom_AC,cooling,1,2.096,31.8
2026-03-22 05:00:00,Living_Room_Fan,circulation,0,0.0,31.8
2026-03-22 05:00:00,Kitchen_Lights,lighting,0,0.0,31.8
2026-03-22 05:00:00,TV,entertainment,1,0.274,31.8
2026-03-22 06:00:00,Living_Room_AC,cooling,1,2.258,35.5
2026-03-22 06:00:00,Bedroom_AC,cooling,1,2.003,35.5
2026-03-22 06:00:00,Living_Room_Fan,circulation,1,0.1,35.5
2026-03-22 06:00:00,Kitchen_Lights,lighting,0,0.0,35.5
2026-03-22 06:00:00,TV,entertainment,0,0.0,35.5
2026-03-22 07:00:00,Living_Room_AC,cooling,1,2.289,35.0
2026-03-22 07:00:00,Bedroom_AC,cooling,1,2.015,35.0
2026-03-22 07:00:00,Living_Room_Fan,circulation,0,0.0,35.0
2026-03-22 07:00:00,Kitchen_Lights,lighting,0,0.0,35.0
